,x,y,z,h,m,s,name,sporo,code,cluster,site,sex,age,price,cult,type
2308,593242.041301518,2123117.747844,2716.3,12,49,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2309,593227.517608437,2123102.30397591,2714.4,12,50,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2310,593212.993890731,2123086.86012061,2720.2,12,50,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2311,593218.803380769,2123093.0376612,2716.3,12,51,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2312,593230.437996609,2123102.31884177,2715.9,12,51,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2313,593244.946037177,2123120.83661915,2717.8,12,52,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2314,593256.549317752,2123136.26563186,2720.7,12,52,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2315,593259.454047974,2123139.35440959,2721.6,12,53,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2316,593262.358777212,2123142.44318784,2719.2,12,53,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2317,593262.343123951,2123145.5170949,2716.3,12,54,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2318,593259.438395225,2123142.42831662,2714.9,12,54,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2319,593262.374430453,2123139.36928079,2716.3,12,55,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2320,593265.247851691,2123148.60587368,2716.3,12,55,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2321,593273.899407542,2123170.16784187,2721.6,12,56,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2322,593291.359040189,2123182.55272044,2720.7,12,56,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2323,593314.565422406,2123213.41082153,2721.1,12,57,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2324,593340.770427144,2123228.91430154,2724,12,57,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2325,593361.165997009,2123238.24022851,2726.4,12,58,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2326,593378.656854501,2123244.47738013,2715.9,12,58,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2327,593381.577221018,2123244.49227104,2719.2,12,59,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2328,593404.861763512,2123259.98095647,2724,12,59,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2329,593416.433459487,2123281.55789883,2724,13,0,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2330,593428.005127209,2123303.13485012,2728.4,13,0,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2331,593433.736058466,2123324.68200938,2727.4,13,1,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2332,593419.024520583,2123346.12487543,2728.4,13,1,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2333,593436.421150707,2123370.80554091,2733.6,13,2,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2334,593450.866016183,2123401.61914002,2735.1,13,2,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2335,593477.117711498,2123407.90110655,2737.5,13,3,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2336,593471.151505137,2123432.46256599,2738.5,13,3,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2337,593471.010288762,2123460.12774935,2738.9,13,4,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2338,593467.933051775,2123490.85193602,2742.3,13,4,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2339,593464.855822424,2123521.57612369,2746.6,13,5,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2340,593464.745990041,2123543.09349005,2747.6,13,5,37,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
2341,593485.015593031,2123577.01085302,2748.1,13,6,7,NA,NA,060603_H35H1,2_p,6,H,35,NA,NA,path
1370,592331.625587309,2122965.58444017,2663.2,13,6,10,12,3,060603_H35H1,3_a,6,H,35,30,3,patch
2342,593496.461406683,2123623.1791445,2749,13,6,37,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
1371,592346.165614809,2122977.95365871,2663,13,6,48,12,1,060603_H35H1,3_a,6,H,35,30,3,patch
2343,593513.794854959,2123660.15554637,2750.9,13,7,7,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
2344,593516.511053248,2123700.13129482,2754.3,13,7,37,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
2345,593507.514683229,2123746.19520444,2758.2,13,8,7,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
2346,593510.168072384,2123798.46659745,2758.6,13,8,37,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
2347,593501.077559731,2123853.8119095,2762,13,9,7,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
2348,593527.171535207,2123899.99515514,2765.9,13,9,37,NA,NA,060603_H35H1,3_a_p,6,H,35,NA,NA,path
1372,592439.354751542,2123030.68139931,2671.1,13,10,6,12,2,060603_H35H1,3_a,6,H,35,30,3,patch
2349,593559.074498624,2123943.19404727,2771.6,13,10,7,NA,NA,060603_H35H1,3_p,6,H,35,NA,NA,path
2350,593582.090849921,2124010.93950945,2773.5,13,10,37,NA,NA,060603_H35H1,3_p,6,H,35,NA,NA,path
1373,592561.576343763,2123117.37013758,2676.4,13,13,16,12,1,060603_H35H1,2_b,6,H,35,30,3,patch
1374,592581.972396551,2123126.695174,2676.4,13,14,45,12,5,060603_H35H1,2_b,6,H,35,30,3,patch
1375,592576.116098749,2123129.73955201,2677.6,13,15,37,12,3,060603_H35H1,2_b,6,H,35,30,3,patch
1376,592738.925774189,2123275.04043784,2691.8,13,20,54,12,3,060603_H35H1,2_b,6,H,35,30,3,patch
1377,592948.770291771,2123359.10189543,2703.6,13,35,17,12,6,060603_H35H1,2_b,6,H,35,30,3,patch
1378,593262.358777212,2123142.44318784,2720.4,13,53,42,25,15,060603_H35H1,0_a,6,H,35,30,2,patch
2351,593573.282975873,2124020.11646144,2769.2,10,58,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2352,593547.095027459,2124001.53866915,2769.2,10,59,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2353,593541.364481628,2123979.99144549,2763.4,10,59,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2354,593529.699185409,2123976.85785162,2763.4,11,0,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2355,593529.746299664,2123967.63611802,2765.9,11,0,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2356,593535.665332283,2123952.29640228,2764.9,11,1,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2357,593524.015720962,2123946.08890182,2766.8,11,1,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2358,593512.350400393,2123942.95532014,2765.4,11,2,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2359,593474.559719993,2123908.94842432,2759.6,11,2,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2360,593451.197631182,2123908.82915556,2758.6,11,3,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2361,593436.706145955,2123887.23725495,2758.6,11,3,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2362,593428.117908383,2123853.37953137,2755.8,11,4,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2363,593419.388469794,2123847.18700514,2751.4,11,4,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2364,593404.865530357,2123831.74295465,2749.5,11,5,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2365,593387.437970513,2123813.21011093,2751.4,11,5,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2366,593378.771211352,2123794.72196675,2750.9,11,6,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2367,593370.041728183,2123788.52946629,2757.2,11,6,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2368,593364.263870664,2123776.20404288,2756.2,11,7,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2369,593367.262531481,2123760.84938719,2759.1,11,7,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2370,593352.645437994,2123763.84884076,2759.6,11,8,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2371,593323.489609174,2123754.4782359,2750,11,8,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2372,593308.99784643,2123732.88645115,2747.6,11,9,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2373,593285.713850885,2123717.39785847,2747.6,11,9,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2374,593259.556495487,2123692.67269621,2743.7,11,10,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2375,593253.731563249,2123689.56903909,2735.1,11,10,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2376,593250.779957203,2123695.70198282,2738.9,11,11,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2377,593244.923715141,2123698.74614571,2735.1,11,11,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2378,593244.939369881,2123695.6722371,2741.8,11,12,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2379,593242.034730474,2123692.58345637,2741.8,11,12,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2380,593233.289500936,2123689.46493423,2741.8,11,13,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2381,593209.911496236,2123692.41989356,2735.6,11,13,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2382,593189.547665848,2123676.94629638,2735.1,11,14,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2383,593166.263502851,2123661.45786368,2734.1,11,14,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2384,593148.835541174,2123642.92526716,2728.4,11,15,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2385,593125.520033098,2123633.58470535,2726.4,11,15,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2386,593107.951323121,2123642.7173189,2721.1,11,16,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2387,593102.095090479,2123645.76152701,2722.1,11,16,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2388,593084.604541699,2123639.52462488,2722.6,11,17,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2389,593073.032713035,2123617.94789153,2721.6,11,17,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2390,593067.207727557,2123614.8442963,2720.7,11,18,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2391,593055.510884037,2123617.85883321,2720.7,11,18,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2392,593032.054735644,2123636.18355732,2719.7,11,19,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2393,593017.515691432,2123623.813745,2719.7,11,19,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2394,593008.692322592,2123636.06486794,2723.1,11,20,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2395,593020.34229583,2123642.27202297,2720.7,11,20,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2396,593031.976642799,2123651.55309292,2709.6,11,21,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2397,593028.978252621,2123666.90779077,2707.2,11,21,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2398,593014.314305605,2123679.12923623,2708.2,11,22,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2399,593014.345537316,2123672.98142202,2711.1,11,22,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2400,593002.648740723,2123675.99599094,2710.1,11,23,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2401,592993.856630454,2123682.09930618,2711.5,11,23,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2402,592979.286380052,2123675.87733694,2709.6,11,24,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2403,592961.811431259,2123666.56664571,2709.1,11,24,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2404,592958.875528403,2123669.62572565,2710.1,11,25,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2405,592958.844315371,2123675.77353916,2709.6,11,25,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2406,592958.844315371,2123675.77353916,2712.5,11,26,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2407,592961.780217291,2123672.71445924,2722.1,11,26,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2408,592947.241158539,2123660.34470304,2721.1,11,27,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2409,592953.144174746,2123648.07872666,2714.9,11,27,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2410,592964.887801092,2123635.84240571,2712,11,28,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2411,592962.076746476,2123614.3102322,2708.7,11,28,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2412,592970.946916623,2123592.83736813,2707.7,11,29,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2413,592965.231154998,2123568.21646092,2709.1,11,29,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2414,592962.435692343,2123543.61038281,2706.7,11,30,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2415,592953.752767256,2123528.19637441,2707.7,11,30,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2416,592944.976209085,2123531.22580828,2707.2,11,31,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2417,592942.118301348,2123518.91536024,2708.7,11,31,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2418,592939.307194985,2123497.38319458,2708.7,11,32,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2419,592918.942924666,2123481.90992002,2710.6,11,32,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2420,592889.86441653,2123457.17050797,2708.7,11,33,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2421,592863.659397317,2123441.66767195,2708.7,11,33,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2422,592837.485503137,2123420.01706501,2708.7,11,34,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2423,592799.505573472,2123422.89853722,2708.7,11,34,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2424,592773.19141996,2123428.91317019,2708.7,11,35,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2425,592746.923992437,2123425.70612613,2708.7,11,35,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2426,592720.672121991,2123419.42521561,2704.3,11,36,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2427,592694.420235198,2123413.14434352,2699,11,36,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2428,592679.818560359,2123413.0704359,2692.3,11,37,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2429,592679.803002736,2123416.14434016,2692.8,11,37,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2430,592682.801127532,2123400.78959949,2695.7,11,38,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2431,592677.05379558,2123382.31661389,2693.8,11,38,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2432,592674.117899353,2123385.37573854,2689.4,11,39,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2433,592662.420987792,2123388.39052927,2686.1,11,39,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2434,592641.963065926,2123391.3610027,2682.2,11,40,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2435,592633.24870035,2123382.09497061,2681.7,11,40,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2436,592630.437203691,2123360.56287137,2686.5,11,41,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2437,592621.816100913,2123332.85342381,2688.5,11,41,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2438,592598.546582346,2123314.29185325,2686.1,11,42,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2439,592592.783592878,2123298.89280373,2684.6,11,42,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2440,592589.909865065,2123289.65632822,2684.6,11,43,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2441,592589.925406599,2123286.5824249,2685.6,11,43,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2442,592587.00505211,2123286.56765996,2683.7,11,44,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2443,592584.084697639,2123286.55289548,2682.2,11,44,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2444,592584.084697639,2123286.55289548,2681.7,11,45,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2445,592581.179883228,2123283.46422821,2684.6,11,45,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2446,592566.717946093,2123255.72528711,2683.7,11,46,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2447,592540.574509282,2123227.92732863,2680.8,11,46,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2448,592529.017301156,2123203.27708286,2679.8,11,47,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2449,592505.731996029,2123187.78954588,2679.8,11,47,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2450,592476.574865026,2123178.42035135,2673.6,11,48,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2451,592456.178823062,2123169.09543165,2676,11,48,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2452,592456.194341195,2123166.02152951,2683.7,11,49,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2453,592456.194341195,2123166.02152951,2680.3,11,49,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2454,592456.163304906,2123172.1693338,2678.9,11,50,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2455,592450.307044046,2123175.21375069,2678.9,11,50,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2456,592450.291526828,2123178.28765282,2676.4,11,51,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2457,592438.656589337,2123169.00698166,2674,11,51,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2458,592438.796225284,2123141.34186372,2673.1,11,52,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2459,592418.415635296,2123128.94308716,2669.7,11,52,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2460,592389.273877427,2123116.50013637,2665.9,11,53,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2461,592360.085577074,2123113.27893785,2666.4,11,53,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2462,592345.452676005,2123119.35310945,2663,11,54,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2463,592325.041011125,2123113.10224299,2661.5,11,54,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2464,592322.074145039,2123122.30922494,2661.1,11,55,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2465,592310.346149543,2123131.47204656,2662,11,55,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2466,592301.600509412,2123128.35398892,2663.5,11,56,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2467,592286.967641708,2123134.42820602,2664,11,56,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2468,592272.288322873,2123149.72413725,2662.5,11,57,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2469,592263.449771801,2123165.04950313,2658.7,11,57,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2470,592240.164207694,2123149.56231574,2658.7,11,58,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2471,592228.513671278,2123143.35568419,2655.8,11,58,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2472,592237.336720755,2123131.10420324,2655.3,11,59,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2473,592240.288060862,2123124.97111,2660.1,11,59,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2474,592249.064677766,2123121.94133639,2662,12,0,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2475,592266.71083585,2123097.43839671,2661.5,12,0,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2476,592269.662190854,2123091.30530777,2661.1,12,1,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2477,592290.228792333,2123066.81710197,2664,12,1,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2478,592296.208980759,2123039.18142744,2663.5,12,2,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2479,592302.18918515,2123011.54575487,2662,12,2,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2480,592313.97922162,2122990.08732307,2662.5,12,3,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2481,592296.534271666,2122974.62951329,2661.5,12,3,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2482,592281.947747814,2122971.48203709,2660.6,12,4,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2483,592290.73993354,2122965.37838002,2657.2,12,4,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2484,592290.786399756,2122956.15667852,2654.8,12,5,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2485,592314.149641837,2122956.27441556,2652.9,12,5,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2486,592331.625587309,2122965.58444017,2656.7,12,6,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2487,592352.006419012,2122977.98310813,2658.2,12,6,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2488,592369.451321295,2122993.44097287,2657.2,12,7,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2489,592378.119498253,2123011.92856614,2661.1,12,7,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2490,592395.595359514,2123021.23865586,2663.5,12,8,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2491,592413.024674001,2123039.77046751,2668.3,12,8,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2492,592427.564588081,2123052.13975631,2667.3,12,9,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2493,592447.96077644,2123061.46463702,2664.9,12,9,55,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
2494,592456.721944859,2123061.50886222,2666.8,12,10,25,NA,NA,060603_M38M1,0_p,6,M,38,NA,NA,path
1379,593253.731563249,2123689.56903909,2742.3,12,10,52,12,5,060603_M38M1,1_a,6,M,38,30,3,patch
2495,592482.943363674,2123073.93717098,2667.3,12,10,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2496,592500.450165298,2123077.09956167,2666.4,12,11,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2497,592509.133695419,2123092.51332338,2664,12,11,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2498,592526.547299033,2123114.1191544,2663.5,12,12,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2499,592558.640427533,2123120.42928091,2668.8,12,12,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2500,592564.481189137,2123120.4588,2668.3,12,13,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2501,592576.193788304,2123114.3700383,2670.7,12,13,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2502,592587.875315912,2123114.42908937,2671.6,12,14,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2503,592587.782076614,2123132.87250628,2674.5,12,14,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2504,592587.766536655,2123135.94640913,2674.5,12,15,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2505,592593.545129723,2123148.27154935,2677.9,12,15,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2506,592593.467424266,2123163.64106411,2679.3,12,16,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2507,592602.135290634,2123182.12877929,2679.3,12,16,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2508,592616.628330108,2123203.71993967,2675.5,12,17,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2509,592628.263159774,2123213.00072889,2679.3,12,17,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2510,592625.327246397,2123216.05986165,2679.3,12,18,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2511,592634.057247613,2123222.25198157,2676.9,12,18,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2512,592663.167578639,2123240.84314435,2681.3,12,19,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2513,592695.19821128,2123259.44913777,2680.8,12,19,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2514,592721.419193983,2123271.87780896,2679.8,12,20,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2515,592735.974284914,2123281.17345761,2680.8,12,20,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2516,592733.038363071,2123284.2325736,2678.4,12,21,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2517,592759.197006011,2123308.95691949,2681.7,12,21,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2518,592785.355578345,2123333.6813063,2681.7,12,22,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2519,592785.386727703,2123327.53349698,2676.9,12,22,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2520,592788.260351444,2123336.77000788,2680.3,12,23,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2521,592811.545238605,2123352.25792425,2681.7,12,23,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2522,592826.115802915,2123358.47974484,2691.3,12,24,25,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
2523,592831.95649217,2123358.50935243,2697.6,12,24,55,NA,NA,060603_M38M1,1_a_p,6,M,38,NA,NA,path
1380,592961.811431259,2123666.56664571,2708.6,12,24,58,12,3,060603_M38M1,1_a,6,M,38,30,3,patch
2524,592837.781597785,2123361.61286695,2702.4,12,25,25,NA,NA,060603_M38M1,1_p,6,M,38,NA,NA,path
